id,name,brand_id,brand_name,instance_model_id,creation_date,last_updated,keywords,url,category,slug,picture_url,specs.id,specs.unicode,specs.energy_efficiency_cl_id,specs.energy_efficiency_cl_unicode,specs.energy_efficiency_cl_name,specs.energy_efficiency_cl_value,specs.port_id,specs.port_unicode,specs.port_port_id,specs.port_port_unicode,specs.port_port_name,specs.color_support_id,specs.color_support_unicode,specs.color_support_name,specs.picture,specs.is_duplex,specs.bw_ppm,specs.color_ppm,specs.technology_id,specs.technology_unicode,specs.technology_name,specs.line_id,specs.line_unicode,specs.line_name,specs.line_brand_id,specs.line_brand_unicode,specs.line_brand_brand_id,specs.line_brand_brand_unicode,specs.line_brand_brand_name,specs.p_type_id,specs.p_type_unicode,specs.p_type_name,specs.standby_monthly_consumption_cl,specs.name,specs.brand_unicode,specs.pretty_networking,specs.model_name,specs.additional_functions_id,specs.additional_functions_unicode,specs.additional_functions_name,specs.networking_id,specs.networking_unicode,specs.networking_name,catIPC
22478,HP Laserjet Enterprise M506DN (F2A69A),832,HP,337601,2015-12-08T00:00:00+00:00,2020-10-17T11:24:03.819018+00:00,HP Laserjet Enterprise M506DN (F2A69A) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Blanco y negro Blanco y negro True 45.0 0.0 Láser Láser HP Laserjet Enterprise Laserjet Enterprise HP HP HP Estándar Estándar 0.0 M506DN (F2A69A) Ethernet Ethernet,https://publicapi.solotodo.com/products/22478/,https://publicapi.solotodo.com/categories/16/,hp-laserjet-enterprise-m506dn-f2a69a,https://media.solotodo.com/media/products/F2A69A2.jpg,337601,HP Laserjet Enterprise M506DN (F2A69A),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,325994,Blanco y negro,Blanco y negro,products/F2A69A2.jpg,True,45.0,0.0,325961,Láser,Láser,326398,HP Laserjet Enterprise,Laserjet Enterprise,326133,HP,104463,HP,HP,325923,Estándar,Estándar,0.0,M506DN (F2A69A),HP,Ethernet,Laserjet Enterprise M506DN (F2A69A),,,,[326016],['Ethernet'],['Ethernet'],impresoras
92162,HP Laser 408dn (7UQ75A),832,HP,1279867,2020-12-01T19:07:44.504726+00:00,2020-12-01T19:10:38.263980+00:00,HP Laser 408dn (7UQ75A) Blanco y negro Blanco y negro HP Laser Laser HP HP HP Láser Láser 0.0 Desconocido Desconocido 12 0.0 408dn (7UQ75A) 42.0 True Ethernet Ethernet USB 2.0 USB 2.0 USB 2.0 Estándar Estándar,https://publicapi.solotodo.com/products/92162/,https://publicapi.solotodo.com/categories/16/,hp-laser-408dn-7uq75a,https://media.solotodo.com/media/products/1279867_picture_1606849815.jpg,1279867,HP Laser 408dn (7UQ75A),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,325994,Blanco y negro,Blanco y negro,products/1279867_picture_1606849815.jpg,True,42.0,0.0,325961,Láser,Láser,1018428,HP Laser,Laser,326133,HP,104463,HP,HP,325923,Estándar,Estándar,0.0,408dn (7UQ75A),HP,Ethernet,Laser 408dn (7UQ75A),,,,[326016],['Ethernet'],['Ethernet'],impresoras
80852,HP LaserJet Pro MFP M182nw (7KW55A),832,HP,1156237,2020-05-20T12:53:56.566920+00:00,2021-07-24T14:42:37.926652+00:00,HP LaserJet Pro MFP M182nw (7KW55A) 0.0 HP LaserJet Pro LaserJet Pro HP HP HP Láser Láser Multifuncional Multifuncional 17.0 17.0 False MFP M182nw (7KW55A) Desconocido Desconocido 12 Copiadora Copiadora Escáner Escáner Ethernet Ethernet Wi-Fi Wi-Fi USB 2.0 USB 2.0 USB 2.0 Color Color,https://publicapi.solotodo.com/products/80852/,https://publicapi.solotodo.com/categories/16/,hp-laserjet-pro-mfp-m182nw-7kw55a,https://media.solotodo.com/media/products/1156237_picture_1589979340.webp,1156237,HP LaserJet Pro MFP M182nw (7KW55A),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/1156237_picture_1589979340.webp,False,17.0,17.0,325961,Láser,Láser,726511,HP LaserJet Pro,LaserJet Pro,326133,HP,104463,HP,HP,325931,Multifuncional,Multifuncional,0.0,MFP M182nw (7KW55A),HP,Ethernet | Wi-Fi,LaserJet Pro MFP M182nw (7KW55A),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']","[326016, 326055]","['Ethernet', 'Wi-Fi']","['Ethernet', 'Wi-Fi']",impresoras
66719,Canon imageCLASS MF269dw (2925C003),667,Canon,993404,2019-09-25T17:39:16.559898+00:00,2020-10-17T12:15:44.543020+00:00,Canon imageCLASS MF269dw (2925C003) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Blanco y negro Blanco y negro True 30.0 0.0 Láser Láser Canon imageCLASS imageCLASS Canon Canon Canon Multifuncional Multifuncional 0.0 MF269dw (2925C003) Copiadora Copiadora Escáner Escáner Fax Fax Ethernet Ethernet Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/66719/,https://publicapi.solotodo.com/categories/16/,canon-imageclass-mf269dw-2925c003,https://media.solotodo.com/media/products/993404_picture_1569433260.jpg,993404,Canon imageCLASS MF269dw (2925C003),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,325994,Blanco y negro,Blanco y negro,products/993404_picture_1569433260.jpg,True,30.0,0.0,325961,Láser,Láser,326278,Canon imageCLASS,imageCLASS,326105,Canon,104215,Canon,Canon,325931,Multifuncional,Multifuncional,0.0,MF269dw (2925C003),Canon,Ethernet | Wi-Fi,imageCLASS MF269dw (2925C003),"[326062, 326072, 326081]","['Copiadora', 'Escáner', 'Fax']","['Copiadora', 'Escáner', 'Fax']","[326016, 326055]","['Ethernet', 'Wi-Fi']","['Ethernet', 'Wi-Fi']",impresoras
130095,HP Envy Pro 6455 (5SE45A),832,HP,1530196,2022-01-20T11:49:59.952668+00:00,2022-01-20T11:52:44.684321+00:00,HP Envy Pro 6455 (5SE45A) 0.0 Multifuncional Multifuncional 7.0 10.0 True 6455 (5SE45A) Desconocido Desconocido 12 Inyección de tinta Inyección de tinta HP Envy Pro Envy Pro HP HP HP Color Color USB 2.0 USB 2.0 USB 2.0 Wi-Fi Wi-Fi Copiadora Copiadora Escáner Escáner,https://publicapi.solotodo.com/products/130095/,https://publicapi.solotodo.com/categories/16/,hp-envy-pro-6455-5se45a,https://media.solotodo.com/media/products/1530196_picture_1642679522.jpg,1530196,HP Envy Pro 6455 (5SE45A),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/1530196_picture_1642679522.jpg,True,10.0,7.0,325952,Inyección de tinta,Inyección de tinta,1530203,HP Envy Pro,Envy Pro,326133,HP,104463,HP,HP,325931,Multifuncional,Multifuncional,0.0,6455 (5SE45A),HP,Wi-Fi,Envy Pro 6455 (5SE45A),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']",[326055],['Wi-Fi'],['Wi-Fi'],impresoras
67240,Canon PIXMA G6010 (3113C005),667,Canon,999009,2019-10-07T14:37:47.037294+00:00,2020-10-17T12:16:17.995028+00:00,Canon PIXMA G6010 (3113C005) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Color Color True 13.0 6.8 Inyección de tinta Inyección de tinta Canon PIXMA PIXMA Canon Canon Canon Multifuncional Multifuncional 0.0 G6010 (3113C005) Copiadora Copiadora Escáner Escáner Ethernet Ethernet Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/67240/,https://publicapi.solotodo.com/categories/16/,canon-pixma-g6010-3113c005,https://media.solotodo.com/media/products/999009_picture_1570459176.jpg,999009,Canon PIXMA G6010 (3113C005),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/999009_picture_1570459176.jpg,True,13.0,6.8,325952,Inyección de tinta,Inyección de tinta,326269,Canon PIXMA,PIXMA,326105,Canon,104215,Canon,Canon,325931,Multifuncional,Multifuncional,0.0,G6010 (3113C005),Canon,Ethernet | Wi-Fi,PIXMA G6010 (3113C005),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']","[326016, 326055]","['Ethernet', 'Wi-Fi']","['Ethernet', 'Wi-Fi']",impresoras
96558,Brother DCP-T720DW,764,Brother,1311564,2021-01-27T12:52:05.407279+00:00,2021-01-27T12:53:25.111961+00:00,Brother DCP-T720DW Brother Brother Brother Brother   Desconocido Desconocido 12 0.0 Copiadora Copiadora Escáner Escáner DCP-T720DW True 17.0 16.5 Multifuncional Multifuncional Inyección de tinta Inyección de tinta Color Color USB 2.0 USB 2.0 USB 2.0 Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/96558/,https://publicapi.solotodo.com/categories/16/,brother-dcp-t720dw,https://media.solotodo.com/media/products/1311564_picture_1611752003.jpg,1311564,Brother DCP-T720DW,677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/1311564_picture_1611752003.jpg,True,17.0,16.5,325952,Inyección de tinta,Inyección de tinta,326207,Brother, ,326099,Brother,104209,Brother,Brother,325931,Multifuncional,Multifuncional,0.0,DCP-T720DW,Brother,Wi-Fi,DCP-T720DW,"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']",[326055],['Wi-Fi'],['Wi-Fi'],impresoras
109627,HP OfficeJet Pro 8022 (1KR65B),832,HP,1388782,2021-05-11T08:05:14.394793+00:00,2021-05-11T08:07:23.670615+00:00,HP OfficeJet Pro 8022 (1KR65B) 0.0 HP OfficeJet Pro OfficeJet Pro HP HP HP Inyección de tinta Inyección de tinta Multifuncional Multifuncional 10.0 20.0 True 8022 (1KR65B) Desconocido Desconocido 12 Copiadora Copiadora Escáner Escáner Fax Fax Ethernet Ethernet Wi-Fi Wi-Fi USB 2.0 USB 2.0 USB 2.0 Color Color,https://publicapi.solotodo.com/products/109627/,https://publicapi.solotodo.com/categories/16/,hp-officejet-pro-8022-1kr65b,https://media.solotodo.com/media/products/1388782_picture_1620720442.jpg,1388782,HP OfficeJet Pro 8022 (1KR65B),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/1388782_picture_1620720442.jpg,True,20.0,10.0,325952,Inyección de tinta,Inyección de tinta,827655,HP OfficeJet Pro,OfficeJet Pro,326133,HP,104463,HP,HP,325931,Multifuncional,Multifuncional,0.0,8022 (1KR65B),HP,Ethernet | Wi-Fi,OfficeJet Pro 8022 (1KR65B),"[326062, 326072, 326081]","['Copiadora', 'Escáner', 'Fax']","['Copiadora', 'Escáner', 'Fax']","[326016, 326055]","['Ethernet', 'Wi-Fi']","['Ethernet', 'Wi-Fi']",impresoras
125806,HP Smart Tank 720 (6UU46A),832,HP,1499074,2021-11-23T16:02:39.603078+00:00,2021-11-23T16:04:24.690710+00:00,HP Smart Tank 720 (6UU46A) USB 2.0 USB 2.0 USB 2.0 15.0 False 9.0 720 (6UU46A) Desconocido Desconocido 12 0.0 Copiadora Copiadora Escáner Escáner Bluetooth Bluetooth Wi-Fi Wi-Fi Multifuncional Multifuncional Inyección de tinta Inyección de tinta HP Smart Tank HP HP HP Smart Tank Color Color,https://publicapi.solotodo.com/products/125806/,https://publicapi.solotodo.com/categories/16/,hp-smart-tank-720-6uu46a,https://media.solotodo.com/media/products/1499074_picture_1637683463.png,1499074,HP Smart Tank 720 (6UU46A),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/1499074_picture_1637683463.png,False,15.0,9.0,325952,Inyección de tinta,Inyección de tinta,1002694,HP Smart Tank,Smart Tank,326133,HP,104463,HP,HP,325931,Multifuncional,Multifuncional,0.0,720 (6UU46A),HP,Bluetooth | Wi-Fi,Smart Tank 720 (6UU46A),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']","[326009, 326055]","['Bluetooth', 'Wi-Fi']","['Bluetooth', 'Wi-Fi']",impresoras
66185,Canon imageCLASS MF264dw (2925C017AA),667,Canon,987286,2019-09-09T02:17:04.303554+00:00,2020-10-17T12:15:08.726243+00:00,Canon imageCLASS MF264dw (2925C017AA) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Blanco y negro Blanco y negro True 28.0 0.0 Láser Láser Canon imageCLASS imageCLASS Canon Canon Canon Multifuncional Multifuncional 0.0 MF264dw (2925C017AA) Copiadora Copiadora Escáner Escáner Ethernet Ethernet Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/66185/,https://publicapi.solotodo.com/categories/16/,canon-imageclass-mf264dw-2925c017aa,https://media.solotodo.com/media/products/987286_picture_1567995517.png,987286,Canon imageCLASS MF264dw (2925C017AA),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,325994,Blanco y negro,Blanco y negro,products/987286_picture_1567995517.png,True,28.0,0.0,325961,Láser,Láser,326278,Canon imageCLASS,imageCLASS,326105,Canon,104215,Canon,Canon,325931,Multifuncional,Multifuncional,0.0,MF264dw (2925C017AA),Canon,Ethernet | Wi-Fi,imageCLASS MF264dw (2925C017AA),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']","[326016, 326055]","['Ethernet', 'Wi-Fi']","['Ethernet', 'Wi-Fi']",impresoras
71125,Canon PIXMA GM6010 (3113C005AA),667,Canon,1041442,2020-01-08T10:06:39.367771+00:00,2020-10-17T12:20:40.751531+00:00,Canon PIXMA GM6010 (3113C005AA) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Color Color True 13.0 6.8 Inyección de tinta Inyección de tinta Canon PIXMA PIXMA Canon Canon Canon Multifuncional Multifuncional 0.0 GM6010 (3113C005AA) Copiadora Copiadora Escáner Escáner Ethernet Ethernet Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/71125/,https://publicapi.solotodo.com/categories/16/,canon-pixma-gm6010-3113c005aa,https://media.solotodo.com/media/products/1041442_picture_1578478200.jpg,1041442,Canon PIXMA GM6010 (3113C005AA),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/1041442_picture_1578478200.jpg,True,13.0,6.8,325952,Inyección de tinta,Inyección de tinta,326269,Canon PIXMA,PIXMA,326105,Canon,104215,Canon,Canon,325931,Multifuncional,Multifuncional,0.0,GM6010 (3113C005AA),Canon,Ethernet | Wi-Fi,PIXMA GM6010 (3113C005AA),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']","[326016, 326055]","['Ethernet', 'Wi-Fi']","['Ethernet', 'Wi-Fi']",impresoras
64103,HP LaserJet Pro 400 Printer M404dw (W1A56A),832,HP,962952,2019-07-26T12:34:49.314362+00:00,2020-10-17T12:12:34.583527+00:00,HP LaserJet Pro 400 Printer M404dw (W1A56A) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Blanco y negro Blanco y negro True 40.0 0.0 Láser Láser HP LaserJet LaserJet HP HP HP Estándar Estándar 0.0 Pro 400 Printer M404dw (W1A56A) Ethernet Ethernet Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/64103/,https://publicapi.solotodo.com/categories/16/,hp-laserjet-pro-400-printer-m404dw-w1a56a,https://media.solotodo.com/media/products/962952_picture_1564144592.png,962952,HP LaserJet Pro 400 Printer M404dw (W1A56A),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,325994,Blanco y negro,Blanco y negro,products/962952_picture_1564144592.png,True,40.0,0.0,325961,Láser,Láser,326379,HP LaserJet,LaserJet,326133,HP,104463,HP,HP,325923,Estándar,Estándar,0.0,Pro 400 Printer M404dw (W1A56A),HP,Ethernet | Wi-Fi,LaserJet Pro 400 Printer M404dw (W1A56A),,,,"[326016, 326055]","['Ethernet', 'Wi-Fi']","['Ethernet', 'Wi-Fi']",impresoras
67336,HP Neverstop 1000w (4RY23A),832,HP,1000248,2019-10-10T12:04:31.803606+00:00,2020-10-17T12:16:26.739048+00:00,HP Neverstop 1000w (4RY23A) A A 4 USB 2.0 USB 2.0 USB 2.0 Blanco y negro Blanco y negro True 21.0 0.0 Láser Láser HP Neverstop Neverstop HP HP HP Estándar Estándar 0.4 1000w (4RY23A) Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/67336/,https://publicapi.solotodo.com/categories/16/,hp-neverstop-1000w-4ry23a,https://media.solotodo.com/media/products/1000248_picture_1570709266.jpg,1000248,HP Neverstop 1000w (4RY23A),676976,A,A,4,326195,USB 2.0,130924,USB 2.0,USB 2.0,325994,Blanco y negro,Blanco y negro,products/1000248_picture_1570709266.jpg,True,21.0,0.0,325961,Láser,Láser,1000255,HP Neverstop,Neverstop,326133,HP,104463,HP,HP,325923,Estándar,Estándar,0.4,1000w (4RY23A),HP,Wi-Fi,Neverstop 1000w (4RY23A),,,,[326055],['Wi-Fi'],['Wi-Fi'],impresoras
70152,Epson EcoTank M1180 (C11CG94303),268,Epson,1030969,2019-12-14T06:34:27.305930+00:00,2020-10-17T12:19:42.097508+00:00,Epson EcoTank M1180 (C11CG94303) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Blanco y negro Blanco y negro True 39.0 0.0 Inyección de tinta Inyección de tinta Epson EcoTank EcoTank Epson Epson Epson Estándar Estándar 0.0 M1180 (C11CG94303) Ethernet Ethernet Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/70152/,https://publicapi.solotodo.com/categories/16/,epson-ecotank-m1180-c11cg94303,https://media.solotodo.com/media/products/1030969_picture_1576305355.jpg,1030969,Epson EcoTank M1180 (C11CG94303),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,325994,Blanco y negro,Blanco y negro,products/1030969_picture_1576305355.jpg,True,39.0,0.0,325952,Inyección de tinta,Inyección de tinta,326334,Epson EcoTank,EcoTank,326116,Epson,104320,Epson,Epson,325923,Estándar,Estándar,0.0,M1180 (C11CG94303),Epson,Ethernet | Wi-Fi,EcoTank M1180 (C11CG94303),,,,"[326016, 326055]","['Ethernet', 'Wi-Fi']","['Ethernet', 'Wi-Fi']",impresoras
67338,HP Neverstop 1200w (4RY26A),832,HP,1000262,2019-10-10T12:12:35.069917+00:00,2020-10-17T12:16:27.837083+00:00,HP Neverstop 1200w (4RY26A) A A 4 USB 2.0 USB 2.0 USB 2.0 Blanco y negro Blanco y negro True 21.0 0.0 Láser Láser HP Neverstop Neverstop HP HP HP Multifuncional Multifuncional 0.7 1200w (4RY26A) Copiadora Copiadora Escáner Escáner Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/67338/,https://publicapi.solotodo.com/categories/16/,hp-neverstop-1200w-4ry26a,https://media.solotodo.com/media/products/1000262_picture_1570709591.png,1000262,HP Neverstop 1200w (4RY26A),676976,A,A,4,326195,USB 2.0,130924,USB 2.0,USB 2.0,325994,Blanco y negro,Blanco y negro,products/1000262_picture_1570709591.png,True,21.0,0.0,325961,Láser,Láser,1000255,HP Neverstop,Neverstop,326133,HP,104463,HP,HP,325931,Multifuncional,Multifuncional,0.7,1200w (4RY26A),HP,Wi-Fi,Neverstop 1200w (4RY26A),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']",[326055],['Wi-Fi'],['Wi-Fi'],impresoras
84910,HP Smart Tank 533 Wireless (9KV00A),832,HP,1214383,2020-08-13T16:53:32.831873+00:00,2020-10-17T12:41:35.043877+00:00,HP Smart Tank 533 Wireless (9KV00A) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Color Color False 11.0 5.0 Inyección de tinta Inyección de tinta HP Smart Tank Smart Tank HP HP HP Multifuncional Multifuncional 0.0 533 Wireless (9KV00A) Copiadora Copiadora Escáner Escáner Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/84910/,https://publicapi.solotodo.com/categories/16/,hp-smart-tank-533-wireless-9kv00a,https://media.solotodo.com/media/products/1214383_picture_1597337724.jpg,1214383,HP Smart Tank 533 Wireless (9KV00A),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/1214383_picture_1597337724.jpg,False,11.0,5.0,325952,Inyección de tinta,Inyección de tinta,1002694,HP Smart Tank,Smart Tank,326133,HP,104463,HP,HP,325931,Multifuncional,Multifuncional,0.0,533 Wireless (9KV00A),HP,Wi-Fi,Smart Tank 533 Wireless (9KV00A),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']",[326055],['Wi-Fi'],['Wi-Fi'],impresoras
67669,HP Smart Tank 530 Wireless (4SB24A),832,HP,1003861,2019-10-21T23:20:48.881676+00:00,2020-10-17T12:16:59.931326+00:00,HP Smart Tank 530 Wireless (4SB24A) A A 4 USB 2.0 USB 2.0 USB 2.0 Color Color False 22.0 16.0 Inyección de tinta Inyección de tinta HP Smart Tank Smart Tank HP HP HP Multifuncional Multifuncional 0.0 530 Wireless (4SB24A) Copiadora Copiadora Escáner Escáner Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/67669/,https://publicapi.solotodo.com/categories/16/,hp-smart-tank-530-wireless-4sb24a,https://media.solotodo.com/media/products/1003861_picture_1571700176.png,1003861,HP Smart Tank 530 Wireless (4SB24A),676976,A,A,4,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/1003861_picture_1571700176.png,False,22.0,16.0,325952,Inyección de tinta,Inyección de tinta,1002694,HP Smart Tank,Smart Tank,326133,HP,104463,HP,HP,325931,Multifuncional,Multifuncional,0.0,530 Wireless (4SB24A),HP,Wi-Fi,Smart Tank 530 Wireless (4SB24A),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']",[326055],['Wi-Fi'],['Wi-Fi'],impresoras
98404,HP Neverstop 1200nw (5HG85A),832,HP,1323686,2021-02-11T12:02:44.761041+00:00,2021-02-11T12:05:29.599541+00:00,HP Neverstop 1200nw (5HG85A) HP Neverstop HP HP HP Neverstop Desconocido Desconocido 12 0.0 Copiadora Copiadora Escáner Escáner 1200nw (5HG85A) False 20.0 0.0 Multifuncional Multifuncional Láser Láser Blanco y negro Blanco y negro USB 2.0 USB 2.0 USB 2.0 Ethernet Ethernet Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/98404/,https://publicapi.solotodo.com/categories/16/,hp-neverstop-1200nw-5hg85a,https://media.solotodo.com/media/products/1323686_picture_1613045064.png,1323686,HP Neverstop 1200nw (5HG85A),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,325994,Blanco y negro,Blanco y negro,products/1323686_picture_1613045064.png,False,20.0,0.0,325961,Láser,Láser,1000255,HP Neverstop,Neverstop,326133,HP,104463,HP,HP,325931,Multifuncional,Multifuncional,0.0,1200nw (5HG85A),HP,Ethernet | Wi-Fi,Neverstop 1200nw (5HG85A),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']","[326016, 326055]","['Ethernet', 'Wi-Fi']","['Ethernet', 'Wi-Fi']",impresoras
72597,Canon PIXMA G6010 (3113C004AA),667,Canon,1055840,2020-01-23T14:33:48.312934+00:00,2020-10-17T12:22:35.595050+00:00,Canon PIXMA G6010 (3113C004AA) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Color Color True 13.0 6.8 Inyección de tinta Inyección de tinta Canon PIXMA PIXMA Canon Canon Canon Multifuncional Multifuncional 0.0 G6010 (3113C004AA) Copiadora Copiadora Escáner Escáner Ethernet Ethernet Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/72597/,https://publicapi.solotodo.com/categories/16/,canon-pixma-g6010-3113c004aa,https://media.solotodo.com/media/products/999009_picture_1570459176.jpg,1055840,Canon PIXMA G6010 (3113C004AA),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/999009_picture_1570459176.jpg,True,13.0,6.8,325952,Inyección de tinta,Inyección de tinta,326269,Canon PIXMA,PIXMA,326105,Canon,104215,Canon,Canon,325931,Multifuncional,Multifuncional,0.0,G6010 (3113C004AA),Canon,Ethernet | Wi-Fi,PIXMA G6010 (3113C004AA),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']","[326016, 326055]","['Ethernet', 'Wi-Fi']","['Ethernet', 'Wi-Fi']",impresoras
53587,Epson EcoTank L3150 (C11CG86303),268,Epson,844411,2018-12-10T15:35:04.033916+00:00,2020-10-17T12:01:16.502979+00:00,Epson EcoTank L3150 (C11CG86303) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Color Color False 33.0 15.0 Inyección de tinta Inyección de tinta Epson EcoTank EcoTank Epson Epson Epson Multifuncional Multifuncional 0.0 L3150 (C11CG86303) Copiadora Copiadora Escáner Escáner Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/53587/,https://publicapi.solotodo.com/categories/16/,epson-ecotank-l3150-c11cg86303,https://media.solotodo.com/media/products/844411_picture_1544456770.jpg,844411,Epson EcoTank L3150 (C11CG86303),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,326003,Color,Color,products/844411_picture_1544456770.jpg,False,33.0,15.0,325952,Inyección de tinta,Inyección de tinta,326334,Epson EcoTank,EcoTank,326116,Epson,104320,Epson,Epson,325931,Multifuncional,Multifuncional,0.0,L3150 (C11CG86303),Epson,Wi-Fi,EcoTank L3150 (C11CG86303),"[326062, 326072]","['Copiadora', 'Escáner']","['Copiadora', 'Escáner']",[326055],['Wi-Fi'],['Wi-Fi'],impresoras
68636,Xerox B215 (B215V_DNI),623,Xerox,1014097,2019-11-12T21:53:44.623178+00:00,2020-10-17T12:17:57.839013+00:00,Xerox B215 (B215V_DNI) Desconocido Desconocido 12 USB 2.0 USB 2.0 USB 2.0 Blanco y negro Blanco y negro True 30.0 0.0 Láser Láser Xerox   Xerox Xerox Xerox Estándar Estándar 0.0 B215 (B215V_DNI) Copiadora Copiadora Escáner Escáner Fax Fax Ethernet Ethernet Wi-Fi Wi-Fi,https://publicapi.solotodo.com/products/68636/,https://publicapi.solotodo.com/categories/16/,xerox-b215-b215v_dni,https://media.solotodo.com/media/products/1014097_picture_1573595702.jpg,1014097,Xerox B215 (B215V_DNI),677000,Desconocido,Desconocido,12,326195,USB 2.0,130924,USB 2.0,USB 2.0,325994,Blanco y negro,Blanco y negro,products/1014097_picture_1573595702.jpg,True,30.0,0.0,325961,Láser,Láser,326557,Xerox, ,326187,Xerox,104994,Xerox,Xerox,325923,Estándar,Estándar,0.0,B215 (B215V_DNI),Xerox,Ethernet | Wi-Fi,B215 (B215V_DNI),"[326062, 326072, 326081]","['Copiadora', 'Escáner', 'Fax']","['Copiadora', 'Escáner', 'Fax']","[326016, 326055]","['Ethernet', 'Wi-Fi']","['Ethernet', 'Wi-Fi']",impresoras
